Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Values_from,Run_Name,Initial_W,fit.to,fit.to.value,First_day,Last_day,N_indiv,Oxycal,p-value,Total consumption (g),Final weight (g),Pop Number,Pop Biomass (g),Cum. Cons. Pop. (g),Run time (s),OK. Energy budget balanced.,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey,PREDEDEQ,Predator_ED,calc.pop_mort,Mortality_File,calc.spawn,Reproduction_File,calc.contaminant,Prey_conc_File,Contam_assim_File,Contam_trans_eff_File,Init_Pred-conc,Contam_EQ,calc.nut
Sun Jun 26 15:07:22 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Mid-Summer_Middle Russian River_Coho_Age_1,6.8129218,Weight,9.381025,1,37,1,13560,0.469536,23.427,9.381,1,9.381,23.427,1.162,0,coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Temperature.csv,coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Diet_prop.csv,coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Prey_E.csv,3,coho/2016_Mid-Summer_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:23 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Mid-Summer_Upper Russian River_Coho_Age_0,1.5774301,Weight,2.152696,1,27,1,13560,0.353607,4.402,2.153,1,2.153,4.402,1.314,0,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Temperature.csv,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Diet_prop.csv,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Prey_E.csv,3,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:25 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Mid-Summer_Upper Russian River_Coho_Age_1,9.7194748,Weight,8.287634,1,27,1,13560,0.211792,8.327,8.288,1,8.288,8.327,0.842,0,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Temperature.csv,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Diet_prop.csv,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Prey_E.csv,3,coho/2016_Mid-Summer_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:26 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1,5.5323586,Weight,7.74907,1,40,1,13560,0.352226,15.543,7.749,1,7.749,15.543,1.172,0,coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv,coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Diet_prop.csv,coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,coho/2016_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:27 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1,8.0080209,Weight,9.355039,1,40,1,13560,0.296356,15.978,9.355,1,9.355,15.978,1.185,0,coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv,coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv,coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,coho/2016_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:28 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,21,Chinook salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Beaver Creek_Chinook_Age_0,1.9412411,Weight,1.893367,1,27,1,13560,0.224487,2.804,1.893,1,1.893,2.804,0.528,0,chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Temperature.csv,chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv,chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv,3,chnk/2016_Late Summer_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:30 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,21,Chinook salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Middle Beaver Creek_Chinook_Age_0,2.4118221,Weight,2.683782,1,27,1,13560,0.281036,4.262,2.684,1,2.684,4.262,0.864,0,chnk/2016_Late Summer_Middle Beaver Creek_Chinook_Age_0/Temperature.csv,chnk/2016_Late Summer_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv,chnk/2016_Late Summer_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv,3,chnk/2016_Late Summer_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:31 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,21,Chinook salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Upper Beaver Creek_Chinook_Age_0,3.0134187,Weight,3.414496,1,26,1,13560,0.306641,5.369,3.414,1,3.414,5.369,0.736,0,chnk/2016_Late Summer_Upper Beaver Creek_Chinook_Age_0/Temperature.csv,chnk/2016_Late Summer_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv,chnk/2016_Late Summer_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv,3,chnk/2016_Late Summer_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:32 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,21,Chinook salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Kenai River_Chinook_Age_0,2.181339,Weight,3.311285,1,30,1,13560,0.424072,7.357,3.311,1,3.311,7.357,0.722,0,chnk/2016_Late Summer_Lower Kenai River_Chinook_Age_0/Temperature.csv,chnk/2016_Late Summer_Lower Kenai River_Chinook_Age_0/Diet_prop.csv,chnk/2016_Late Summer_Lower Kenai River_Chinook_Age_0/Prey_E.csv,3,chnk/2016_Late Summer_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:33 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,21,Chinook salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Middle Kenai River_Chinook_Age_0,2.4218063,Weight,2.436202,1,33,1,13560,0.23941,4.173,2.436,1,2.436,4.173,1.085,0,chnk/2016_Late Summer_Middle Kenai River_Chinook_Age_0/Temperature.csv,chnk/2016_Late Summer_Middle Kenai River_Chinook_Age_0/Diet_prop.csv,chnk/2016_Late Summer_Middle Kenai River_Chinook_Age_0/Prey_E.csv,3,chnk/2016_Late Summer_Middle Kenai River_Chinook_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:34 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Beaver Creek_Coho_Age_0,1.6818867,Weight,2.109341,1,27,1,13560,0.365417,4.505,2.109,1,2.109,4.505,0.947,0,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:35 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Beaver Creek_Coho_Age_1,8.4202421,Weight,9.035871,1,27,1,13560,0.319382,11.97,9.036,1,9.036,11.97,0.547,0,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_1/Temperature.csv,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_1/Diet_prop.csv,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_1/Prey_E.csv,3,coho/2016_Late Summer_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:36 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Middle Beaver Creek_Coho_Age_1,7.1073291,Weight,9.465504,1,27,1,13560,0.441162,15.653,9.465,1,9.465,15.653,0.697,0,coho/2016_Late Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,coho/2016_Late Summer_Middle Beaver Creek_Coho_Age_1/Diet_prop.csv,coho/2016_Late Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,coho/2016_Late Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:37 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Upper Beaver Creek_Coho_Age_1,8.6698776,Weight,9.905455,1,26,1,13560,0.35849,13.544,9.905,1,9.905,13.544,0.917,0,coho/2016_Late Summer_Upper Beaver Creek_Coho_Age_1/Temperature.csv,coho/2016_Late Summer_Upper Beaver Creek_Coho_Age_1/Diet_prop.csv,coho/2016_Late Summer_Upper Beaver Creek_Coho_Age_1/Prey_E.csv,3,coho/2016_Late Summer_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:38 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Russian River_Coho_Age_0,2.0717025,Weight,1.797239,1,24,1,13560,0.12262,1.309,1.797,1,1.797,1.309,0.907,0,coho/2016_Late Summer_Lower Russian River_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Lower Russian River_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Lower Russian River_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:39 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Middle Russian River_Coho_Age_0,2.8550191,Weight,2.628101,1,28,1,13560,0.201965,3.459,2.628,1,2.628,3.459,0.553,0,coho/2016_Late Summer_Middle Russian River_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Middle Russian River_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Middle Russian River_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:41 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Upper Russian River_Coho_Age_0,2.152696,Weight,2.531421,1,38,1,13560,0.252792,5.034,2.531,1,2.531,5.034,0.994,0,coho/2016_Late Summer_Upper Russian River_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Upper Russian River_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Upper Russian River_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:42 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Ptarmigan Creek_Coho_Age_0,3.0674263,Weight,3.123881,1,38,1,13560,0.129883,3.014,3.124,1,3.124,3.014,1.066,0,coho/2016_Late Summer_Lower Ptarmigan Creek_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Lower Ptarmigan Creek_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Lower Ptarmigan Creek_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Lower Ptarmigan Creek_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:43 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Lower Kenai River_Coho_Age_0,1.4599825,Weight,1.463266,1,30,1,13560,0.125244,1.392,1.463,1,1.463,1.392,0.905,0,coho/2016_Late Summer_Lower Kenai River_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Lower Kenai River_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Lower Kenai River_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
Sun Jun 26 15:07:44 2022,v1.1.3,/Volumes/GoogleDrive/My Drive/UAF Semesters/Thesis/Current Draft/Chapter 1/submissions/new submission/v3_draft_TAFS_Meyer/v3_submission_format/kenai_juv_salmon_growth_analyses/other/FB4_1.1.3_2015_2016.1,FB4_2015_2016_models.csv,22,Coho salmon (adult),design_2015_2016_final.csv,2016_Late Summer_Middle Kenai River_Coho_Age_0,1.2035601,Weight,1.330563,1,33,1,13560,0.145294,1.577,1.331,1,1.331,1.577,0.682,0,coho/2016_Late Summer_Middle Kenai River_Coho_Age_0/Temperature.csv,coho/2016_Late Summer_Middle Kenai River_Coho_Age_0/Diet_prop.csv,coho/2016_Late Summer_Middle Kenai River_Coho_Age_0/Prey_E.csv,3,coho/2016_Late Summer_Middle Kenai River_Coho_Age_0/Indigestible_Prey.csv,2,ED = a+b*W,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE